6.750000000000000000e+01,1.000000000000000000e+00,1.912500000000001421e-01,1.912500000000001421e-01,0.000000000000000000e+00,1.025000000000000494e-01,-3.828125000000043299e-03
9.000000000000000000e+01,1.000000000000000000e+00,2.181250000000001799e-01,2.181250000000001799e-01,0.000000000000000000e+00,1.075000000000000538e-01,1.171874999999961142e-03
0.000000000000000000e+00,2.000000000000000000e+00,1.550000000000000822e-01,1.550000000000000822e-01,3.000000000000000000e+00,7.000000000000002054e-02,7.000000000000002054e-02
2.250000000000000000e+01,2.000000000000000000e+00,1.875000000000001388e-01,1.875000000000001388e-01,3.000000000000000000e+00,7.500000000000002498e-02,7.500000000000002498e-02
4.500000000000000000e+01,2.000000000000000000e+00,2.287500000000001754e-01,2.287500000000001754e-01,3.000000000000000000e+00,7.500000000000002498e-02,7.500000000000002498e-02
6.750000000000000000e+01,2.000000000000000000e+00,2.618750000000001910e-01,2.618750000000001910e-01,3.000000000000000000e+00,7.750000000000002720e-02,7.750000000000002720e-02
9.000000000000000000e+01,2.000000000000000000e+00,2.709375000000002198e-01,2.709375000000002198e-01,3.000000000000000000e+00,8.000000000000002942e-02,8.000000000000002942e-02
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000002054e-02,7.000000000000002054e-02,2.000000000000000000e+00,1.550000000000000822e-01,1.953124999999997224e-02
2.250000000000000000e+01,3.000000000000000000e+00,1.175000000000000766e-01,1.175000000000000766e-01,2.000000000000000000e+00,1.600000000000000866e-01,2.453124999999997669e-02
4.500000000000000000e+01,3.000000000000000000e+00,1.562500000000001110e-01,1.562500000000001110e-01,2.000000000000000000e+00,1.575000000000000844e-01,2.203124999999997446e-02
6.750000000000000000e+01,3.000000000000000000e+00,1.831250000000001488e-01,1.831250000000001488e-01,2.000000000000000000e+00,1.750000000000000999e-01,3.953124999999999001e-02
9.000000000000000000e+01,3.000000000000000000e+00,2.290625000000001965e-01,2.290625000000001965e-01,2.000000000000000000e+00,1.875000000000001110e-01,5.203125000000000111e-02
